id,type,latitude,longitude,name,tourism,leisure,natural,amenity,aeroway,water,wikidata,wikipedia,description,website,IBGE:GEOCODIGO,access,addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:street,addr:suburb,admin_level,alt_name,apartment,area,atm,barrier,bicycle,boat,boundary,branch,brand,brand:short,brand:wikidata,brand:wikipedia,building,building:flats,building:levels,bus,capacity,check_date,check_date:currency:XBT,club,communication:microwave,compressed_air,contact:email,contact:facebook,contact:instagram,contact:phone,covered,cuisine,currency:BRL,currency:XBT,denomination,depth,dispensing,distance,dog,door,drive_through,ele,email,emergency,entrance,fax,fee,female,foot,ford,fuel:diesel,fuel:diesel_s10,fuel:ethanol,fuel:gasoline,fuel:octane_87,government,grades,healthcare,healthcare:speciality,height,highway,horse,iata,icao,image,industrial,intermittent,internet_access,internet_access:fee,internet_access:ssid,landuse,layer,level,loc_name,location,lot_type,male,man_made,material,maxweight,military,mobile,motor_vehicle,name:en,name:es,name:pt,network,nohousenumber,not:brand:wikidata,not:operator:wikidata,note,office,official_name,old_loc_name,old_name,opening_hours,operator,operator:short,operator:type,operator:wikidata,operator:wikipedia,outdoor_seating,owner,owner:wikidata,owner:wikipedia,ownership,payment:cards,payment:cash,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:electronic_purses,payment:lightning,payment:lightning_contactless,payment:mastercard,payment:onchain,payment:visa,phone,phone:mobile,pipeline,place,police,population,population:date,power,product,public_transport,recycling_type,ref,religion,residential,roof:colour,roof:shape,self_service,service_times,shop,smoking,social_facility,social_facility:for,source,source:date,source:population,sport,stars,start_date,substance,substation,surface,takeaway,toilets,toilets:wheelchair,tourist_bus,tower:type,tunnel,type,waterway,website:en,wheelchair,wholesale,width,wikimedia_commons
,MultiPolygon,-46.5415651,-22.9566311,Inverdo D'Itália,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5454364,-22.9553695,Igreja da Graça,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5448272,-22.9552236,Edifício Sabina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apartments,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5451907,-22.9548437,Pizzaria Perfetto,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,pizza;italian_pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5448245,-22.9550794,Cobero Elétrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5448451,-22.9549496,Cavernas Lances,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5447027,-22.955316,Consultório Dentário,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5446251,-22.9550213,Método Supera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5449778,-22.9551564,Restaurante Macarô,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,steak_house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.544993,-22.9550613,Soluções Piscinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5453482,-22.9546459,Edificio Abandonado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5412014,-22.9550276,Edifício New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,
,MultiPolygon,-46.5423412,-22.9526777,Igreja do Rosário,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5436568,-22.9528043,Cúria Dioscena Bragantina,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5420384,-22.9551499,Torra Tudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5436351,-22.9485721,Supermercado BIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5429715,-22.9479753,Casa Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_materials,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5395304,-22.9203396,UPA - Bom Jesus,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5418306,-22.9474865,Cíles Lavapés,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5526473,-22.9444685,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5445416,-22.9441806,Escola Municipal Professor Orlando Pinto de Oliveira,,,,school,,,,,,,,,Bragança Paulista,,,,,Avenida Euzébio Savaio,Vila Santa Libânia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.543575,-22.9436985,Supermercado Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5472614,-22.9449385,Mercado Perto,,,,,,,,,,,,,Bragança Paulista,,,,,Rua Santa Cruz,Vila Santa Libânia,,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5467914,-22.943742,Comunidade Evangélica El Elyon,,,,place_of_worship,,,,,,https://www.youtube.com/watch?v=5-mT9D4fdgQ,,,Bragança Paulista,,,516,,Rua Santa Amélia,Vila Santa Libânia,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,protestant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5470936,-22.9437203,A Igreja Jesus Cristo dos Santos dos Últimos Dias,,,,,,,,,,,,,Bragança Paulista,,,532,12904-080,Rua Santa Amélia,Vila Santa Libânia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,religious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5412454,-22.9427114,Arquibancada do Sambódromo Chico Zamper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grandstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5407194,-22.9408571,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5347412,-22.9670001,Parque Natural Municipal Lago Dos Padres,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5296799,-22.9678077,Lago dos Padres,,,water,,,lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5442712,-22.917264,Praça Fraternidade,,park,,,,,,,,,,,Bragança Paulista,,,,,Avenida Ernesto Vaz de Lima,Jardim Fraternidade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5393105,-22.9687397,McDonald's,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,McDonald's,,Q38076,en:McDonald's,yes,,,,,,,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
,MultiPolygon,-46.5593829,-22.9130603,Supermercado União,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5862815,-23.0269935,Park Golf Atibaia,,miniature_golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5862643,-23.0272752,Kaikan do Tanque,,,,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5421107,-22.9570694,Praça José Bonifacio,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5421644,-22.9560419,Praça Raul Leme,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5367892,-22.9526335,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,132,12900-000,Rua Benedito Toledo Leme,Jardim Comendador Cardoso,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,"We,Th 19:30; Sa,Su 19:00",,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5448734,-22.9515296,Assembléia de Deus,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,protestant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5362714,-22.9577594,Praça Professora Carolina Ribeiro,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5382261,-22.954391,Praça Hermógenes Paiva,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5291671,-22.9542534,Praça Maçon,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5335181,-22.9568687,Praça Herondina Milozzi Vicchiatti,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5353983,-22.9568292,Praça Maria G. Sanches,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5164167,-22.9372696,Praça Maria Garisto,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5523262,-22.9458274,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,40,12904-250,Rua Holanda,Recanto Elizabeth,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,"Tu,We,Th 19:30; Sa 19:00; Su 17:00,19:30",,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5419811,-22.9451391,Praça Manoel Teodoro,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.533471,-22.9334097,Praça Côneco Francisco Claro de Assis,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5408265,-22.9451874,Ipiranga,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,Ipiranga,,Q2081136,pt:Ipiranga (empresa),roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5408512,-22.9446275,Ipiranga,,,,fuel,,,,,,,,,,,,,,Travessa Tamoio,,,,,,,,,,,,Ipiranga,,Q2081136,pt:Ipiranga (empresa),roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5420476,-22.943841,Droga Raia,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,Droga Raia,,Q10357101,pt:RaiaDrogasil,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5418521,-22.9442653,Rede Farma Fibra,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5389093,-22.9396664,Ipiranga,,,,fuel,,,,,,,,,,,,,,Avenida dos Imigrantes,,,,,,,,,,,,Ipiranga,,Q2081136,pt:Ipiranga (empresa),roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5375741,-22.9724839,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,270,12916-360,Rua Teixeira,Jardim São José,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+55 11 2473 6120,,,,,,,,,,,,christian,,,,,We 19:30; Su 09:30,,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5279886,-22.9379271,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,390,12900-000,Rua Antônio Siriane,Jardim Recreio,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,"We,Th,Sa 19:30; Su 18:30",,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5406259,-22.9170828,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,428,12936-370,Rua Antônio Matta,Residencial Hipica Jaguari,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,"We,Th,Sa 19:30; Su 19:00",,,,,,,,,,,,,,,,,,,,,,,,,,
,MultiPolygon,-46.5554195,-22.9172,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,158,12922-040,Rua Pedro Cioban,Cidade Planejada I,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,"We,Th 19:30; Sa 19:00; Su 18:30",,,,,,,,,,,,,,,,,,,,,,,,,,
